temp,phi,phip,kf
350.1639942315296,0.6829062236658354,0.001,37.24430639996858
375.25183295833335,0.0002,0.001,0.2634527791666667
375.2382335888941,0.0019138231421446386,0.001,9.615948753156076
375.2377518309782,0.003627646284289277,0.001,22.385918972172448
375.2450243572243,0.005341469426433915,0.001,29.76133378860816
375.24944390640184,0.0070552925685785535,0.001,33.2419206178703
375.2518249011476,0.008769115710723193,0.001,34.872986643561866
375.2542306161492,0.01048293885286783,0.001,35.727658523746804
375.25782935478156,0.01219676199501247,0.001,36.2182317618553
375.2628556231469,0.013910585137157108,0.001,36.5252201529378
375.26817053794247,0.015624408279301746,0.001,36.75106887961963
375.2721679024501,0.017338231421446384,0.001,36.93002300193562
375.2732649556512,0.019052054563591023,0.001,37.079056500509246
375.27078070391747,0.02076587770573566,0.001,37.20172825717881
375.26564647324545,0.0224797008478803,0.001,37.29926976340152
375.260371715344,0.02419352399002494,0.001,37.37661923217325
375.25795079276077,0.025907347132169575,0.001,37.43419237475732
375.26013820598945,0.027621170274314214,0.001,37.475102742722136
375.2663111265479,0.029334993416458854,0.001,37.513878339900884
375.27344267771736,0.03104881655860349,0.001,37.55850155340324
375.27850905441863,0.03276263970074813,0.001,37.59714709606865
375.28015762877396,0.03447646284289277,0.001,37.61715794757123
375.27883079307435,0.03619028598503741,0.001,37.62300855452098
375.2760856446174,0.03790410912718205,0.001,37.625399763594764
375.27352641253094,0.03961793226932668,0.001,37.62714516281967
375.2720016097519,0.04133175541147132,0.001,37.63149264839582
375.27145712287216,0.04304557855361596,0.001,37.642369037428125
375.27124154548545,0.0447594016957606,0.001,37.65497443707813
375.27037748266844,0.04647322483790524,0.001,37.666102926083404
375.26764675134837,0.04818704798004988,0.001,37.68144938936088
375.26200539871155,0.04990087112219451,0.001,37.69817555363358
375.25355212229664,0.05161469426433915,0.001,37.706856349157334
375.24346315446337,0.05332851740648379,0.001,37.705354561423
375.23376756008975,0.05504234054862843,0.001,37.69980286922379
375.2263948425613,0.05675616369077307,0.001,37.69656260842692
375.222125406233,0.05846998683291771,0.001,37.69321687279181
375.22038364531244,0.06018380997506235,0.001,37.69097043000247
375.22012195349794,0.06189763311720698,0.001,37.69257363166374
375.2208077195302,0.06361145625935163,0.001,37.68787125659294
375.2225292162664,0.06532527940149627,0.001,37.672641236883834
375.225440668145,0.0670391025436409,0.001,37.65857541394566
375.2293744979072,0.06875292568578555,0.001,37.6508900913978
375.2336709040119,0.07046674882793018,0.001,37.641544717827855
375.2374164325458,0.07218057197007482,0.001,37.63060650133418
375.23958891379766,0.07389439511221946,0.001,37.622176971745304
375.2394919410586,0.0756082182543641,0.001,37.61401028454293
375.2373722612489,0.07732204139650874,0.001,37.60433947063081
375.23459747740196,0.07903586453865337,0.001,37.59190299122474
375.23303030207023,0.08074968768079802,0.001,37.575173883132486
375.23393810651237,0.08246351082294265,0.001,37.55837481560214
375.2371931031043,0.0841773339650873,0.001,37.54578340879976
375.2412820993564,0.08589115710723193,0.001,37.53610198238111
